iteration,primary_purpose,autoWorkRatio,mode,tripTotals,tripPercents
12,univ,no_auto,hov2,370,9.108813392417527
12,univ,no_auto,hov3,59,1.4524864598719842
12,univ,no_auto,ride_hail,7,0.17232890201870998
12,univ,no_auto,ride_hail_pooled,3,0.07385524372230429
12,univ,no_auto,walk,723,17.79911373707533
12,univ,no_auto,walk_transit,2293,56.450024618414574
12,work,auto_deficient,bike,842,6.123636363636364
12,work,auto_deficient,bike_transit,234,1.7018181818181817
12,work,auto_deficient,car,4860,35.345454545454544
12,work,auto_deficient,drive_transit,52,0.3781818181818182
12,work,auto_deficient,hov2,2036,14.807272727272727
12,work,auto_deficient,hov3,1303,9.476363636363637
12,work,auto_deficient,ride_hail,33,0.24
12,work,auto_deficient,ride_hail_pooled,7,0.05090909090909091
12,work,auto_deficient,walk,2901,21.098181818181818
12,work,auto_deficient,walk_transit,1482,10.77818181818182
12,work,auto_sufficient,bike,2307,2.0200339736966533
12,work,auto_sufficient,bike_transit,670,0.5866591947883649
12,work,auto_sufficient,car,71829,62.89424373500516
12,work,auto_sufficient,drive_transit,534,0.4675761343537117
12,work,auto_sufficient,hov2,12409,10.865453653923613
12,work,auto_sufficient,hov3,11184,9.792830499273244
12,work,auto_sufficient,ride_hail,78,0.06829763760222755
12,work,auto_sufficient,ride_hail_pooled,54,0.04728297987846523
12,work,auto_sufficient,ride_hail_transit,1,8.756107384900968e-4
12,work,auto_sufficient,walk,11480,10.052011277866312
12,work,auto_sufficient,walk_transit,3660,3.204735302873755
12,work,no_auto,bike,3972,10.015381124082806
12,work,no_auto,bike_transit,1699,4.284021281424141
12,work,no_auto,hov2,7163,18.061474066416196
12,work,no_auto,hov3,4298,10.837388738999975
12,work,no_auto,ride_hail,38,0.09581683854862705
12,work,no_auto,ride_hail_pooled,5,0.012607478756398295
12,work,no_auto,walk,7958,20.06606318868353
12,work,no_auto,walk_transit,14526,36.62724728308832
13,atwork,auto_deficient,bike,126,4.37956204379562
13,atwork,auto_deficient,bike_transit,30,1.0427528675703857
13,atwork,auto_deficient,car,1028,35.73166492874522
13,atwork,auto_deficient,drive_transit,7,0.24330900243309003
13,atwork,auto_deficient,hov2,528,18.35245046923879
13,atwork,auto_deficient,hov3,323,11.226972540841155
13,atwork,auto_deficient,ride_hail,4,0.13903371567605144
13,atwork,auto_deficient,ride_hail_pooled,2,0.06951685783802572
13,atwork,auto_deficient,walk,543,18.873826903023982
13,atwork,auto_deficient,walk_transit,286,9.94091067083768
13,atwork,auto_sufficient,bike,417,1.623389263051349
13,atwork,auto_sufficient,bike_transit,66,0.2569393078210768
13,atwork,auto_sufficient,car,14386,56.0049830653638
13,atwork,auto_sufficient,drive_transit,80,0.31144158523766885
13,atwork,auto_sufficient,hov2,4153,16.167711293650484
13,atwork,auto_sufficient,hov3,3219,12.531630786000699
13,atwork,auto_sufficient,ride_hail,6,0.023358118892825165
13,atwork,auto_sufficient,ride_hail_pooled,9,0.03503717833923775
13,atwork,auto_sufficient,ride_hail_transit,1,0.0038930198154708607
13,atwork,auto_sufficient,walk,2476,9.63911706310585
13,atwork,auto_sufficient,walk_transit,874,3.4024993187215324
13,atwork,no_auto,bike,322,4.90031958605996
13,atwork,no_auto,bike_transit,141,2.1457921168771876
13,atwork,no_auto,hov2,1512,23.01019631715112
13,atwork,no_auto,hov3,452,6.878709481053112
13,atwork,no_auto,ride_hail,3,0.045655151422918885
13,atwork,no_auto,ride_hail_pooled,1,0.015218383807639627
13,atwork,no_auto,walk,1954,29.73672196012783
13,atwork,no_auto,walk_transit,2186,33.267387003500225
13,eatout,auto_deficient,bike,124,10.411418975650713
13,eatout,auto_deficient,bike_transit,15,1.2594458438287155
13,eatout,auto_deficient,car,351,29.47103274559194
13,eatout,auto_deficient,drive_transit,3,0.2518891687657431
13,eatout,auto_deficient,hov2,140,11.754827875734676
13,eatout,auto_deficient,hov3,184,15.449202350965574
13,eatout,auto_deficient,ride_hail,8,0.6717044500419815
13,eatout,auto_deficient,ride_hail_pooled,2,0.16792611251049538
13,eatout,auto_deficient,walk,312,26.19647355163728
13,eatout,auto_deficient,walk_transit,52,4.36607892527288
13,eatout,auto_sufficient,bike,579,3.3508883615949996
13,eatout,auto_sufficient,bike_transit,489,2.830024885699404
13,eatout,auto_sufficient,car,8018,46.40314833034319
13,eatout,auto_sufficient,drive_transit,7,0.04051160368076856
13,eatout,auto_sufficient,hov2,1614,9.340818334394353
13,eatout,auto_sufficient,hov3,3531,20.43521037097054
13,eatout,auto_sufficient,ride_hail,127,0.7349962382082296
13,eatout,auto_sufficient,ride_hail_pooled,68,0.39354129289889456
13,eatout,auto_sufficient,walk,2370,13.716071531917356
13,eatout,auto_sufficient,walk_transit,476,2.754789050292262
13,eatout,no_auto,bike,152,2.513227513227513
13,eatout,no_auto,bike_transit,317,5.241402116402116
13,eatout,no_auto,hov2,1246,20.60185185185185
13,eatout,no_auto,hov3,196,3.2407407407407405
13,eatout,no_auto,ride_hail,35,0.5787037037037037
13,eatout,no_auto,ride_hail_pooled,11,0.18187830687830686
13,eatout,no_auto,walk,1940,32.076719576719576
13,eatout,no_auto,walk_transit,2151,35.56547619047619
13,escort,auto_deficient,bike,120,5.517241379310345
13,escort,auto_deficient,bike_transit,84,3.8620689655172415
13,escort,auto_deficient,car,602,27.67816091954023
13,escort,auto_deficient,drive_transit,1,0.04597701149425287
13,escort,auto_deficient,hov2,254,11.67816091954023
13,escort,auto_deficient,hov3,347,15.954022988505749
13,escort,auto_deficient,ride_hail,56,2.574712643678161
13,escort,auto_deficient,ride_hail_pooled,4,0.1839080459770115
13,escort,auto_deficient,walk,505,23.218390804597703
13,escort,auto_deficient,walk_transit,202,9.28735632183908
13,escort,auto_sufficient,bike,1816,4.634071654588139
13,escort,auto_sufficient,bike_transit,1581,4.034398285189344
13,escort,auto_sufficient,car,15270,38.96601000306216
13,escort,auto_sufficient,drive_transit,17,0.04338062672246606
13,escort,auto_sufficient,hov2,5371,13.705726242727364
13,escort,auto_sufficient,hov3,7758,19.796876594875982
13,escort,auto_sufficient,ride_hail,139,0.3547004184954578
13,escort,auto_sufficient,ride_hail_pooled,26,0.06634684086965398
13,escort,auto_sufficient,ride_hail_transit,5,0.012759007859548843
13,escort,auto_sufficient,walk,6021,15.364397264468716
13,escort,auto_sufficient,walk_transit,1184,3.0213330611411657
13,escort,no_auto,bike,202,16.0828025477707
13,escort,no_auto,bike_transit,45,3.5828025477707004
13,escort,no_auto,hov2,152,12.101910828025478
13,escort,no_auto,hov3,154,12.261146496815286
13,escort,no_auto,ride_hail_pooled,17,1.3535031847133758
13,escort,no_auto,walk,482,38.375796178343954
13,escort,no_auto,walk_transit,204,16.24203821656051
13,othdiscr,auto_deficient,bike,237,9.983150800336984
13,othdiscr,auto_deficient,bike_transit,45,1.8955349620893007
13,othdiscr,auto_deficient,car,663,27.92754844144903
13,othdiscr,auto_deficient,drive_transit,1,0.04212299915754002
13,othdiscr,auto_deficient,hov2,304,12.805391743892164
13,othdiscr,auto_deficient,hov3,272,11.457455770850885
13,othdiscr,auto_deficient,ride_hail,17,0.7160909856781803
13,othdiscr,auto_deficient,ride_hail_pooled,4,0.16849199663016007
13,othdiscr,auto_deficient,walk,693,29.19123841617523
13,othdiscr,auto_deficient,walk_transit,138,5.812973883740522
13,othdiscr,auto_sufficient,bike,1672,4.017492431159594
13,othdiscr,auto_sufficient,bike_transit,585,1.4056417896102649
13,othdiscr,auto_sufficient,car,19941,47.914363977125284
13,othdiscr,auto_sufficient,drive_transit,36,0.08650103320678552
13,othdiscr,auto_sufficient,hov2,5486,13.181796338122927
13,othdiscr,auto_sufficient,hov3,6463,15.529338267095968
13,othdiscr,auto_sufficient,ride_hail,370,0.8890383968475178
13,othdiscr,auto_sufficient,ride_hail_pooled,179,0.4301023595559614
13,othdiscr,auto_sufficient,ride_hail_transit,1,0.0024028064779662646
13,othdiscr,auto_sufficient,walk,6081,14.611466192512857
13,othdiscr,auto_sufficient,walk_transit,804,1.9318564082848766
13,othdiscr,no_auto,bike,324,2.610587382160986
13,othdiscr,no_auto,bike_transit,734,5.914108452179518
13,othdiscr,no_auto,hov2,2857,23.019901700104743
13,othdiscr,no_auto,hov3,604,4.866650551929739
13,othdiscr,no_auto,ride_hail,128,1.0313431633228587
13,othdiscr,no_auto,ride_hail_pooled,65,0.5237289501248892
13,othdiscr,no_auto,walk,5091,41.020062847474016
13,othdiscr,no_auto,walk_transit,2608,21.01361695270325
13,othmaint,auto_deficient,bike,159,10.801630434782608
13,othmaint,auto_deficient,bike_transit,39,2.6494565217391304
13,othmaint,auto_deficient,car,436,29.6195652173913
13,othmaint,auto_deficient,hov2,158,10.733695652173914
13,othmaint,auto_deficient,hov3,206,13.994565217391305
13,othmaint,auto_deficient,ride_hail,20,1.358695652173913
13,othmaint,auto_deficient,ride_hail_pooled,11,0.7472826086956522
13,othmaint,auto_deficient,walk,367,24.932065217391305
13,othmaint,auto_deficient,walk_transit,76,5.163043478260869
13,othmaint,auto_sufficient,bike,844,3.175439256555928
13,othmaint,auto_sufficient,bike_transit,556,2.0918770457880282
13,othmaint,auto_sufficient,car,14446,54.35117950261484
13,othmaint,auto_sufficient,drive_transit,24,0.09029685089732496
13,othmaint,auto_sufficient,hov2,2238,8.420181346175552
13,othmaint,auto_sufficient,hov3,3520,13.24353813160766
13,othmaint,auto_sufficient,ride_hail,223,0.8390082395876445
13,othmaint,auto_sufficient,ride_hail_pooled,186,0.6998005944542685
13,othmaint,auto_sufficient,walk,3797,14.285714285714285
13,othmaint,auto_sufficient,walk_transit,745,2.802964746604462
13,othmaint,no_auto,bike,1623,22.07862875799211
13,othmaint,no_auto,bike_transit,356,4.842878519929261
13,othmaint,no_auto,hov2,691,9.400081621548088
13,othmaint,no_auto,hov3,124,1.6868453271663717
13,othmaint,no_auto,ride_hail,89,1.2107196299823153
13,othmaint,no_auto,ride_hail_pooled,48,0.6529723847095633
13,othmaint,no_auto,walk,1989,27.057543191402527
13,othmaint,no_auto,walk_transit,2431,33.07033056726976
13,school,auto_deficient,bike,322,6.419457735247209
13,school,auto_deficient,bike_transit,95,1.893939393939394
13,school,auto_deficient,car,607,12.10127591706539
13,school,auto_deficient,drive_transit,19,0.3787878787878788
13,school,auto_deficient,hov2,537,10.705741626794259
13,school,auto_deficient,hov3,1905,37.97846889952153
13,school,auto_deficient,ride_hail,4,0.07974481658692185
13,school,auto_deficient,ride_hail_pooled,4,0.07974481658692185
13,school,auto_deficient,walk,1090,21.730462519936204
13,school,auto_deficient,walk_transit,433,8.63237639553429
13,school,auto_sufficient,bike,2463,4.021881123448726
13,school,auto_sufficient,bike_transit,477,0.778902677988243
13,school,auto_sufficient,car,5457,8.91084258654474
13,school,auto_sufficient,drive_transit,88,0.14369693011103854
13,school,auto_sufficient,hov2,9746,15.914435009797517
13,school,auto_sufficient,hov3,33057,53.97942521227955
13,school,auto_sufficient,ride_hail,30,0.04898758981058132
13,school,auto_sufficient,ride_hail_pooled,16,0.02612671456564337
13,school,auto_sufficient,walk,8290,13.536903984323972
13,school,auto_sufficient,walk_transit,1616,2.6387981711299804
13,school,no_auto,bike,9,0.04605936540429888
13,school,no_auto,bike_transit,1089,5.573183213920164
13,school,no_auto,hov2,1555,7.958034800409417
13,school,no_auto,hov3,658,3.3674513817809624
13,school,no_auto,ride_hail,2,0.010235414534288638
13,school,no_auto,walk,9148,46.816786079836234
13,school,no_auto,walk_transit,7079,36.228249744114635
13,shopping,auto_deficient,bike,243,8.759913482335977
13,shopping,auto_deficient,bike_transit,74,2.6676279740447004
13,shopping,auto_deficient,car,782,28.190338860850755
13,shopping,auto_deficient,drive_transit,1,0.03604902667627974
13,shopping,auto_deficient,hov2,333,12.004325883201153
13,shopping,auto_deficient,hov3,282,10.165825522710886
13,shopping,auto_deficient,ride_hail,24,0.8651766402307137
13,shopping,auto_deficient,ride_hail_pooled,11,0.3965392934390771
13,shopping,auto_deficient,walk,815,29.37995674116799
13,shopping,auto_deficient,walk_transit,209,7.534246575342466
13,shopping,auto_sufficient,bike,1636,3.1513657202296104
13,shopping,auto_sufficient,bike_transit,899,1.7317101359941443
13,shopping,auto_sufficient,car,27852,53.65026775051046
13,shopping,auto_sufficient,drive_transit,30,0.057787879955310706
13,shopping,auto_sufficient,hov2,4973,9.579304233925338
13,shopping,auto_sufficient,hov3,7006,13.495396232230227
13,shopping,auto_sufficient,ride_hail,277,0.5335747582540356
13,shopping,auto_sufficient,ride_hail_pooled,333,0.6414454675039488
13,shopping,auto_sufficient,walk,7259,13.982740686520016
13,shopping,auto_sufficient,walk_transit,1649,3.1764071348769116
13,shopping,no_auto,bike,1509,10.545810329163462
13,shopping,no_auto,bike_transit,859,6.0032147599412955
13,shopping,no_auto,hov2,1744,12.188133342651478
13,shopping,no_auto,hov3,307,2.1455028303864703
13,shopping,no_auto,ride_hail,129,0.9015305052763994
13,shopping,no_auto,ride_hail_pooled,129,0.9015305052763994
13,shopping,no_auto,walk,4917,34.36298832902369
13,shopping,no_auto,walk_transit,4715,32.95128939828081
13,social,auto_deficient,bike,62,8.635097493036211
13,social,auto_deficient,bike_transit,19,2.6462395543175488
13,social,auto_deficient,car,170,23.676880222841227
13,social,auto_deficient,hov2,68,9.47075208913649
13,social,auto_deficient,hov3,142,19.77715877437326
13,social,auto_deficient,ride_hail,1,0.1392757660167131
13,social,auto_deficient,ride_hail_pooled,5,0.6963788300835655
13,social,auto_deficient,walk,210,29.247910863509752
13,social,auto_deficient,walk_transit,41,5.710306406685237
13,social,auto_sufficient,bike,610,4.759675405742821
13,social,auto_sufficient,bike_transit,315,2.457865168539326
13,social,auto_sufficient,car,5696,44.44444444444444
13,social,auto_sufficient,drive_transit,7,0.054619225967540576
13,social,auto_sufficient,hov2,850,6.632334581772784
13,social,auto_sufficient,hov3,2462,19.2103620474407
13,social,auto_sufficient,ride_hail,85,0.6632334581772784
13,social,auto_sufficient,ride_hail_pooled,83,0.6476279650436954
13,social,auto_sufficient,walk,2428,18.94506866416979
13,social,auto_sufficient,walk_transit,280,2.184769038701623
13,social,no_auto,bike,522,14.005902870941775
13,social,no_auto,bike_transit,241,6.466326804400321
13,social,no_auto,hov2,417,11.188623557821304
13,social,no_auto,hov3,73,1.9586799034075664
13,social,no_auto,ride_hail,19,0.5097933995170378
13,social,no_auto,ride_hail_pooled,9,0.24148108398175475
13,social,no_auto,walk,1676,44.969144083713445
13,social,no_auto,walk_transit,770,20.660048296216797
13,univ,auto_deficient,bike,31,2.8783658310120708
13,univ,auto_deficient,bike_transit,7,0.6499535747446611
13,univ,auto_deficient,car,233,21.634168987929435
13,univ,auto_deficient,drive_transit,5,0.4642525533890436
13,univ,auto_deficient,hov2,207,19.220055710306408
13,univ,auto_deficient,hov3,89,8.263695450324978
13,univ,auto_deficient,ride_hail,1,0.09285051067780872
13,univ,auto_deficient,ride_hail_pooled,1,0.09285051067780872
13,univ,auto_deficient,walk,279,25.90529247910863
13,univ,auto_deficient,walk_transit,224,20.798514391829155
13,univ,auto_sufficient,bike,399,4.681450193593805
13,univ,auto_sufficient,bike_transit,87,1.0207673354452658
13,univ,auto_sufficient,car,3573,41.92185850052798
13,univ,auto_sufficient,drive_transit,173,2.0298017130118504
13,univ,auto_sufficient,hov2,1179,13.833157338965151
13,univ,auto_sufficient,hov3,831,9.75008799718409
13,univ,auto_sufficient,ride_hail,5,0.05866478939340608
13,univ,auto_sufficient,ride_hail_pooled,7,0.08213070515076851
13,univ,auto_sufficient,ride_hail_transit,1,0.011732957878681215
13,univ,auto_sufficient,walk,1255,14.724862137744926
13,univ,auto_sufficient,walk_transit,1013,11.88548633110407
13,univ,no_auto,bike,447,11.004431314623337
13,univ,no_auto,bike_transit,153,3.766617429837518
13,univ,no_auto,hov2,317,7.804037419990152
13,univ,no_auto,hov3,78,1.9202363367799113
13,univ,no_auto,walk,708,17.429837518463813
13,univ,no_auto,walk_transit,2359,58.07483998030527
13,work,auto_deficient,bike,817,5.943979628955984
13,work,auto_deficient,bike_transit,247,1.7970170971262276
13,work,auto_deficient,car,4789,34.84176064023281
13,work,auto_deficient,drive_transit,49,0.35649327028010186
13,work,auto_deficient,hov2,2068,15.045471080392868
13,work,auto_deficient,hov3,1331,9.683521280465623
13,work,auto_deficient,ride_hail,32,0.2328119316114951
13,work,auto_deficient,ride_hail_pooled,4,0.029101491451436888
13,work,auto_deficient,walk,2926,21.287740996726082
13,work,auto_deficient,walk_transit,1482,10.782102582757366
13,work,auto_sufficient,bike,2145,1.8783988510679288
13,work,auto_sufficient,bike_transit,699,0.6121215836347237
13,work,auto_sufficient,car,72221,63.24468224847407
13,work,auto_sufficient,drive_transit,457,0.4001996619757779
13,work,auto_sufficient,hov2,12292,10.764232483602322
13,work,auto_sufficient,hov3,11293,9.889397773944113
13,work,auto_sufficient,ride_hail,77,0.06742970234602821
13,work,auto_sufficient,ride_hail_pooled,47,0.04115838974367956
13,work,auto_sufficient,ride_hail_transit,3,0.0026271312602348658
13,work,auto_sufficient,walk,11432,10.011121522334994
13,work,auto_sufficient,walk_transit,3527,3.0886306516161235
13,work,no_auto,bike,4026,10.150262202501008
13,work,no_auto,bike_transit,1708,4.306171843485276
13,work,no_auto,hov2,7575,19.097922549415085
13,work,no_auto,hov3,4093,10.319181121419927
13,work,no_auto,ride_hail,20,0.050423557886244454
13,work,no_auto,ride_hail_pooled,6,0.015127067365873334
13,work,no_auto,walk,7864,19.82654296087132
13,work,no_auto,walk_transit,14372,36.23436869705527
14,atwork,auto_deficient,bike,137,4.761904761904762
14,atwork,auto_deficient,bike_transit,32,1.1122697254084115
14,atwork,auto_deficient,car,969,33.68091762252346
14,atwork,auto_deficient,drive_transit,10,0.3475842891901286
14,atwork,auto_deficient,hov2,533,18.526242613833855
14,atwork,auto_deficient,hov3,378,13.138686131386862
14,atwork,auto_deficient,ride_hail,4,0.13903371567605144
14,atwork,auto_deficient,ride_hail_pooled,1,0.03475842891901286
14,atwork,auto_deficient,walk,535,18.59575947167188
14,atwork,auto_deficient,walk_transit,278,9.662843239485577
14,atwork,auto_sufficient,bike,414,1.611145703611457
14,atwork,auto_sufficient,bike_transit,71,0.27630759651307596
14,atwork,auto_sufficient,car,14305,55.67014321295143
14,atwork,auto_sufficient,drive_transit,81,0.3152241594022416
14,atwork,auto_sufficient,hov2,4287,16.683530510585303
14,atwork,auto_sufficient,hov3,3176,12.359900373599004
14,atwork,auto_sufficient,ride_hail,5,0.019458281444582812
14,atwork,auto_sufficient,ride_hail_pooled,13,0.05059153175591531
14,atwork,auto_sufficient,walk,2476,9.635740971357409
14,atwork,auto_sufficient,walk_transit,868,3.377957658779577
14,atwork,no_auto,bike,328,4.992389649923896
14,atwork,no_auto,bike_transit,126,1.9178082191780823
14,atwork,no_auto,hov2,1580,24.04870624048706
14,atwork,no_auto,hov3,429,6.529680365296804
14,atwork,no_auto,ride_hail,4,0.06088280060882801
14,atwork,no_auto,walk,2024,30.80669710806697
14,atwork,no_auto,walk_transit,2079,31.643835616438352
14,eatout,auto_deficient,bike,125,10.513036164844406
14,eatout,auto_deficient,bike_transit,18,1.5138772077375946
14,eatout,auto_deficient,car,333,28.006728343145497
14,eatout,auto_deficient,drive_transit,3,0.2523128679562658
14,eatout,auto_deficient,hov2,148,12.447434819175777
14,eatout,auto_deficient,hov3,197,16.568544995794785
14,eatout,auto_deficient,ride_hail,11,0.9251471825063078
14,eatout,auto_deficient,ride_hail_pooled,3,0.2523128679562658
14,eatout,auto_deficient,walk,289,24.30613961312027
14,eatout,auto_deficient,walk_transit,62,5.214465937762826
14,eatout,auto_sufficient,bike,551,3.1905037637521714
14,eatout,auto_sufficient,bike_transit,500,2.895193977996526
14,eatout,auto_sufficient,car,7994,46.28836132020845
14,eatout,auto_sufficient,drive_transit,17,0.09843659525188186
14,eatout,auto_sufficient,hov2,1579,9.143022582513028
14,eatout,auto_sufficient,hov3,3566,20.64852345107122
14,eatout,auto_sufficient,ride_hail,166,0.9612044006948466
14,eatout,auto_sufficient,ride_hail_pooled,65,0.37637521713954836
14,eatout,auto_sufficient,walk,2358,13.653734800231614
14,eatout,auto_sufficient,walk_transit,474,2.7446438911407065
14,eatout,no_auto,bike,134,2.2134126197555335
14,eatout,no_auto,bike_transit,325,5.368351503138421
14,eatout,no_auto,hov2,1275,21.060455896927653
14,eatout,no_auto,hov3,205,3.3861909481334656
14,eatout,no_auto,ride_hail,14,0.23125206475057813
14,eatout,no_auto,ride_hail_pooled,14,0.23125206475057813
14,eatout,no_auto,walk,1949,32.19359101420549
14,eatout,no_auto,walk_transit,2138,35.31549388833829
14,escort,auto_deficient,bike,124,5.7011494252873565
14,escort,auto_deficient,bike_transit,92,4.2298850574712645
14,escort,auto_deficient,car,589,27.080459770114945
14,escort,auto_deficient,drive_transit,1,0.04597701149425287
14,escort,auto_deficient,hov2,273,12.551724137931034
14,escort,auto_deficient,hov3,395,18.160919540229887
14,escort,auto_deficient,ride_hail,33,1.5172413793103448
14,escort,auto_deficient,ride_hail_pooled,2,0.09195402298850575
14,escort,auto_deficient,walk,460,21.149425287356323
14,escort,auto_deficient,walk_transit,206,9.471264367816092
14,escort,auto_sufficient,bike,1760,4.490941566726206
14,escort,auto_sufficient,bike_transit,1594,4.0673641235008935
14,escort,auto_sufficient,car,15110,38.55575401888237
14,escort,auto_sufficient,drive_transit,13,0.033171727481500386
14,escort,auto_sufficient,hov2,5510,14.0597091094667
14,escort,auto_sufficient,hov3,8161,20.824189844348048
14,escort,auto_sufficient,ride_hail,104,0.2653738198520031
14,escort,auto_sufficient,ride_hail_pooled,15,0.038275070170961975
14,escort,auto_sufficient,ride_hail_transit,5,0.012758356723653993
14,escort,auto_sufficient,walk,5836,14.891553967848942
14,escort,auto_sufficient,walk_transit,1082,2.760908394998724
14,escort,no_auto,bike,183,14.570063694267516
14,escort,no_auto,bike_transit,45,3.5828025477707004
14,escort,no_auto,hov2,179,14.251592356687897
14,escort,no_auto,hov3,165,13.136942675159236
14,escort,no_auto,ride_hail_pooled,21,1.6719745222929936
14,escort,no_auto,walk,493,39.2515923566879
14,escort,no_auto,walk_transit,170,13.535031847133757
14,othdiscr,auto_deficient,bike,216,9.079445145018916
14,othdiscr,auto_deficient,bike_transit,43,1.807482135350988
14,othdiscr,auto_deficient,car,637,26.775956284153008
14,othdiscr,auto_deficient,drive_transit,1,0.04203446826397646
14,othdiscr,auto_deficient,hov2,333,13.997477931904163
14,othdiscr,auto_deficient,hov3,253,10.634720470786045
14,othdiscr,auto_deficient,ride_hail,22,0.9247583018074821
14,othdiscr,auto_deficient,ride_hail_pooled,12,0.5044136191677175
14,othdiscr,auto_deficient,walk,724,30.432955023118957
14,othdiscr,auto_deficient,walk_transit,138,5.800756620428752
14,othdiscr,auto_sufficient,bike,1687,4.052755489357613
14,othdiscr,auto_sufficient,bike_transit,688,1.652813145630135
14,othdiscr,auto_sufficient,car,19687,47.2949598808437
14,othdiscr,auto_sufficient,drive_transit,34,0.0816797194061404
14,othdiscr,auto_sufficient,hov2,5674,13.630903762071783
14,othdiscr,auto_sufficient,hov3,6377,15.319752078028156
14,othdiscr,auto_sufficient,ride_hail,396,0.9513284966126939
14,othdiscr,auto_sufficient,ride_hail_pooled,176,0.4228126651611973
14,othdiscr,auto_sufficient,ride_hail_transit,3,0.007207034065247682
14,othdiscr,auto_sufficient,walk,6112,14.683130735597944
14,othdiscr,auto_sufficient,walk_transit,792,1.9026569932253878
14,othdiscr,no_auto,bike,277,2.231711247180148
14,othdiscr,no_auto,bike_transit,724,5.833064776023203
14,othdiscr,no_auto,hov2,3042,24.508540122462133
14,othdiscr,no_auto,hov3,574,4.624556880438285
14,othdiscr,no_auto,ride_hail,148,1.192394456977119
14,othdiscr,no_auto,ride_hail_pooled,73,0.58814050918466
14,othdiscr,no_auto,ride_hail_transit,1,0.008056719303899453
14,othdiscr,no_auto,walk,5167,41.629068643248466
14,othdiscr,no_auto,walk_transit,2406,19.384466645182084
14,othmaint,auto_deficient,bike,164,11.148878314072059
14,othmaint,auto_deficient,bike_transit,34,2.311352821210061
14,othmaint,auto_deficient,car,400,27.192386131883072
14,othmaint,auto_deficient,drive_transit,3,0.20394289598912305
14,othmaint,auto_deficient,hov2,172,11.692726036709722
14,othmaint,auto_deficient,hov3,235,15.975526852481305
14,othmaint,auto_deficient,ride_hail,8,0.5438477226376615
14,othmaint,auto_deficient,ride_hail_pooled,10,0.6798096532970768
14,othmaint,auto_deficient,walk,366,24.88103331067301
14,othmaint,auto_deficient,walk_transit,79,5.370496261046907
14,othmaint,auto_sufficient,bike,815,3.067138341110944
14,othmaint,auto_sufficient,bike_transit,598,2.2504892367906066
14,othmaint,auto_sufficient,car,14296,53.80099352702092
14,othmaint,auto_sufficient,drive_transit,35,0.13171759747102213
14,othmaint,auto_sufficient,hov2,2335,8.787445431281048
14,othmaint,auto_sufficient,hov3,3518,13.239500225801596
14,othmaint,auto_sufficient,ride_hail,222,0.8354659039590546
14,othmaint,auto_sufficient,ride_hail_pooled,179,0.6736414270660845
14,othmaint,auto_sufficient,walk,3810,14.338401324702696
14,othmaint,auto_sufficient,walk_transit,764,2.875206984796026
14,othmaint,no_auto,bike,1645,22.377907767650658
14,othmaint,no_auto,bike_transit,374,5.087743164195348
14,othmaint,no_auto,hov2,685,9.318460073459393
14,othmaint,no_auto,hov3,160,2.1765746156985446
14,othmaint,no_auto,ride_hail,66,0.8978370289756497
14,othmaint,no_auto,ride_hail_pooled,57,0.7754047068426064
14,othmaint,no_auto,walk,2001,27.220786287579923
14,othmaint,no_auto,walk_transit,2363,32.14528635559788
14,school,auto_deficient,bike,298,5.940988835725678
14,school,auto_deficient,bike_transit,81,1.6148325358851676
14,school,auto_deficient,car,574,11.443381180223286
14,school,auto_deficient,drive_transit,18,0.3588516746411483
14,school,auto_deficient,hov2,571,11.383572567783094
14,school,auto_deficient,hov3,1904,37.9585326953748
14,school,auto_deficient,ride_hail,6,0.11961722488038277
14,school,auto_deficient,ride_hail_pooled,1,0.019936204146730464
14,school,auto_deficient,walk,1124,22.40829346092504
14,school,auto_deficient,walk_transit,439,8.751993620414673
14,school,auto_sufficient,bike,2518,4.111356029063597
14,school,auto_sufficient,bike_transit,489,0.7984325251040902
14,school,auto_sufficient,car,5386,8.794187280594334
14,school,auto_sufficient,drive_transit,93,0.15184913054126867
14,school,auto_sufficient,hov2,10172,16.608702751245
14,school,auto_sufficient,hov3,32747,53.468854600375536
14,school,auto_sufficient,ride_hail,14,0.022859008898685605
14,school,auto_sufficient,ride_hail_pooled,27,0.0440852314474651
14,school,auto_sufficient,walk,8205,13.397012000979672
14,school,auto_sufficient,walk_transit,1594,2.602661441750347
14,school,no_auto,bike,6,0.030707815138952863
14,school,no_auto,bike_transit,1168,5.977788013716157
14,school,no_auto,hov2,1577,8.071037412354777
14,school,no_auto,hov3,638,3.2652643431086545
14,school,no_auto,ride_hail,1,0.005117969189825477
14,school,no_auto,walk,9323,47.71482675674292
14,school,no_auto,walk_transit,6826,34.9352576897487
14,shopping,auto_deficient,bike,241,8.684684684684685
14,shopping,auto_deficient,bike_transit,70,2.5225225225225225
14,shopping,auto_deficient,car,764,27.531531531531535
14,shopping,auto_deficient,drive_transit,3,0.10810810810810811
14,shopping,auto_deficient,hov2,364,13.117117117117116
14,shopping,auto_deficient,hov3,264,9.513513513513514
14,shopping,auto_deficient,ride_hail,26,0.9369369369369369
14,shopping,auto_deficient,ride_hail_pooled,19,0.6846846846846847
14,shopping,auto_deficient,walk,820,29.549549549549546
14,shopping,auto_deficient,walk_transit,204,7.351351351351351
14,shopping,auto_sufficient,bike,1729,3.3312139953374564
14,shopping,auto_sufficient,bike_transit,1045,2.013371096083078
